[
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 2,
		'n' : '菊',
		'o' : 2270,
		'p' : 310,
		'q' : 3840,
		'r' : 1140,
		's' : 18,
		't' : 5300,
		'u' : 2300,
		'v' : 40,
		'w' : 24,
		'x' : 50,
		'y' : 11000,
		'z' : '术土／领土粉碎'
	},
	{
		'a' : 101,
		'b' : '支援型克莱尔',
		'c' : 6,
		'd' : 3,
		'e' : 14,
		'f' : 121,
		'g' : '对手是「妖精」的时候&#10;攻击力上升50%',
		'h' : 50,
		'i' : 50,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '八寶備仁',
		'o' : 6740,
		'p' : 2240,
		'q' : 11130,
		'r' : 5590,
		's' : 45,
		't' : 26100,
		'u' : 17100,
		'v' : 100,
		'w' : 50,
		'x' : 110,
		'y' : 10900,
		'z' : '术援／突出否定'
	},
	{
		'a' : 102,
		'b' : '支援型圣杯伊莱恩',
		'c' : 3,
		'd' : 3,
		'e' : 9,
		'f' : 310,
		'g' : '战斗胜利后一定概率&#10;BC回复20',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 6,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'H2SO4',
		'o' : 1890,
		'p' : 1300,
		'q' : 3260,
		'r' : 1840,
		's' : 26,
		't' : 6800,
		'u' : 4600,
		'v' : 60,
		'w' : 32,
		'x' : 70,
		'y' : 11000,
		'z' : '术援／圣城统御'
	},
	{
		'a' : 103,
		'b' : '第二型艾塔德',
		'c' : 3,
		'd' : 3,
		'e' : 6,
		'f' : 114,
		'g' : '攻击回合数越多&#10;攻击力提升越大',
		'h' : 17,
		'i' : 100,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'toi8',
		'o' : 1250,
		'p' : 1600,
		'q' : 2430,
		'r' : 3130,
		's' : 30,
		't' : 6000,
		'u' : 5900,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10900,
		'z' : '术火／执着业火'
	},
	{
		'a' : 104,
		'b' : '第二型加隆',
		'c' : 2,
		'd' : 3,
		'e' : 4,
		'f' : 131,
		'g' : '攻击力上升20%',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'H2SO4',
		'o' : 580,
		'p' : 1070,
		'q' : 1280,
		'r' : 1710,
		's' : 19,
		't' : 4000,
		'u' : 3800,
		'v' : 50,
		'w' : 23,
		'x' : 60,
		'y' : 10800,
		'z' : '术光／遮光反击'
	},
	{
		'a' : 105,
		'b' : '第二型卡多',
		'c' : 1,
		'd' : 3,
		'e' : 6,
		'f' : 307,
		'g' : '战斗胜利后一定概率&#10;BC回复10',
		'h' : 10,
		'i' : 10,
		'j' : '很低（15-34）',
		'k' : 6,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'TNSK',
		'o' : 540,
		'p' : 1530,
		'q' : 1180,
		'r' : 2450,
		's' : 13,
		't' : 2700,
		'u' : 3600,
		'v' : 40,
		'w' : 17,
		'x' : 50,
		'y' : 10800,
		'z' : '术土／长期战斗'
	},
	{
		'a' : 106,
		'b' : '第二型塔奎恩',
		'c' : 2,
		'd' : 3,
		'e' : 7,
		'f' : 113,
		'g' : '对手HP越低&#10;攻击力提升越大',
		'h' : 15,
		'i' : 90,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '山根真人',
		'o' : 1640,
		'p' : 1160,
		'q' : 3700,
		'r' : 1750,
		's' : 24,
		't' : 6400,
		'u' : 3800,
		'v' : 50,
		'w' : 28,
		'x' : 60,
		'y' : 10800,
		'z' : '术暗／敌意诱导'
	},
	{
		'a' : 107,
		'b' : '第二型珀西瓦尔',
		'c' : 4,
		'd' : 3,
		'e' : 13,
		'f' : 313,
		'g' : '战斗胜利后一定概率&#10;获得经验值1.5倍',
		'h' : 1.5,
		'i' : 1.5,
		'j' : '普通（45-59）',
		'k' : 7,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'VOFAN',
		'o' : 1870,
		'p' : 2390,
		'q' : 3320,
		'r' : 4010,
		's' : 25,
		't' : 7700,
		'u' : 7400,
		'v' : 70,
		'w' : 30,
		'x' : 80,
		'y' : 10900,
		'z' : '术光／无垢掠夺'
	},
	{
		'a' : 108,
		'b' : '第二型佩里诺亚',
		'c' : 1,
		'd' : 3,
		'e' : 3,
		'f' : 131,
		'g' : '攻击力上升20%',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 2,
		'n' : '高畑由紀(FLIPFLOPs）',
		'o' : 650,
		'p' : 390,
		'q' : 1470,
		'r' : 560,
		's' : 18,
		't' : 3100,
		'u' : 1800,
		'v' : 40,
		'w' : 22,
		'x' : 50,
		'y' : 10800,
		'z' : '术援／圣剑破坏'
	},
	{
		'a' : 109,
		'b' : '统御型桂妮薇儿',
		'c' : 4,
		'd' : 3,
		'e' : 9,
		'f' : 303,
		'g' : '战斗胜利后一定概率&#10;BC回复10',
		'h' : 10,
		'i' : 10,
		'j' : '很低（15-34）',
		'k' : 6,
		'l' : '成长：中',
		'm' : 2,
		'n' : '田中雄一',
		'o' : 2390,
		'p' : 1870,
		'q' : 4570,
		'r' : 3540,
		's' : 35,
		't' : 9000,
		'u' : 6900,
		'v' : 70,
		'w' : 41,
		'x' : 80,
		'y' : 11000,
		'z' : '术援／圆桌强化'
	},
	{
		'a' : 110,
		'b' : '虏获型摩根',
		'c' : 5,
		'd' : 3,
		'e' : 20,
		'f' : 103,
		'g' : '攻击力上升100%',
		'h' : 100,
		'i' : 100,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '田中雄一',
		'o' : 7060,
		'p' : 2270,
		'q' : 10180,
		'r' : 7960,
		's' : 44,
		't' : 19500,
		'u' : 15100,
		'v' : 90,
		'w' : 49,
		'x' : 100,
		'y' : 10900,
		'z' : '术水／冰牙豪雨'
	},
	{
		'a' : 111,
		'b' : '复制型艾尔',
		'c' : 5,
		'd' : 4,
		'e' : 9,
		'f' : 127,
		'g' : '好友越多&#10;攻击力提升越大',
		'h' : 8,
		'i' : 70,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '灰村清孝',
		'o' : 3020,
		'p' : 2380,
		'q' : 5930,
		'r' : 4650,
		's' : 45,
		't' : 15900,
		'u' : 12300,
		'v' : 90,
		'w' : 50,
		'x' : 100,
		'y' : 10900,
		'z' : 'Command 22ad77be'
	},
	{
		'a' : 112,
		'b' : '凯特西',
		'c' : 5,
		'd' : 4,
		'e' : 14,
		'f' : 4014,
		'g' : 'HP在10%以下时&#10;攻击力上升200%',
		'h' : 200,
		'i' : 200,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'refeia',
		'o' : 1990,
		'p' : 4990,
		'q' : 5880,
		'r' : 8890,
		's' : 50,
		't' : 7950,
		'u' : 16000,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 10900,
		'z' : 'Error fca459b'
	},
	{
		'a' : 113,
		'b' : '凯尔皮',
		'c' : 5,
		'd' : 4,
		'e' : 17,
		'f' : 112,
		'g' : '对手HP越高&#10;攻击力提升',
		'h' : 14,
		'i' : 90,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'TNSK',
		'o' : 3910,
		'p' : 5940,
		'q' : 6700,
		'r' : 9780,
		's' : 40,
		't' : 10500,
		'u' : 12700,
		'v' : 90,
		'w' : 45,
		'x' : 100,
		'y' : 10900,
		'z' : 'Error 38e21fa'
	},
	{
		'a' : 114,
		'b' : '塔姆琳',
		'c' : 5,
		'd' : 4,
		'e' : 20,
		'f' : 103,
		'g' : '攻击力上升100%',
		'h' : 100,
		'i' : 100,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'SOE',
		'o' : 3300,
		'p' : 4600,
		'q' : 6450,
		'r' : 8450,
		's' : 50,
		't' : 9500,
		'u' : 15000,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 10900,
		'z' : 'Error 9d0031f'
	},
	{
		'a' : 115,
		'b' : '杜拉尔汗',
		'c' : 3,
		'd' : 4,
		'e' : 11,
		'f' : 112,
		'g' : '对手HP越高&#10;攻击力提升越大',
		'h' : 14,
		'i' : 90,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '泉澤康久',
		'o' : 1960,
		'p' : 2520,
		'q' : 3340,
		'r' : 5200,
		's' : 28,
		't' : 6800,
		'u' : 7800,
		'v' : 60,
		'w' : 33,
		'x' : 70,
		'y' : 10900,
		'z' : 'Error a981cd1'
	},
	{
		'a' : 116,
		'b' : '树妖',
		'c' : 5,
		'd' : 4,
		'e' : 16,
		'f' : 209,
		'g' : '攻击回合数越多&#10;HP回复越多',
		'h' : 17,
		'i' : 100,
		'j' : '较高（60-74）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : '小惡魔',
		'o' : 7800,
		'p' : 30,
		'q' : 11450,
		'r' : 2850,
		's' : 40,
		't' : 21300,
		'u' : 10400,
		'v' : 90,
		'w' : 44,
		'x' : 100,
		'y' : 10800,
		'z' : 'Error ef43ddc'
	},
	{
		'a' : 117,
		'b' : '复制型菲',
		'c' : 5,
		'd' : 4,
		'e' : 10,
		'f' : 127,
		'g' : '好友越多&#10;攻击力提升越大',
		'h' : 8,
		'i' : 70,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '灰村清孝',
		'o' : 3320,
		'p' : 2610,
		'q' : 7590,
		'r' : 4310,
		's' : 45,
		't' : 17500,
		'u' : 12000,
		'v' : 90,
		'w' : 50,
		'x' : 100,
		'y' : 10900,
		'z' : 'Command 609fe00a'
	},
	{
		'a' : 118,
		'b' : '美人鱼',
		'c' : 5,
		'd' : 4,
		'e' : 14,
		'f' : 127,
		'g' : '自己的HP越高&#10;攻击力提升越大',
		'h' : 2,
		'i' : 90,
		'j' : '很高（75-89）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'ＮＩＬ',
		'o' : 3900,
		'p' : 3570,
		'q' : 7470,
		'r' : 4940,
		's' : 35,
		't' : 13250,
		'u' : 10850,
		'v' : 90,
		'w' : 39,
		'x' : 100,
		'y' : 10800,
		'z' : 'Error da35bce'
	},
	{
		'a' : 119,
		'b' : '玛纳南',
		'c' : 1,
		'd' : 4,
		'e' : 10,
		'f' : 132,
		'g' : '攻击力上升50%',
		'h' : 50,
		'i' : 50,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 2,
		'n' : '三杜忍(Nitroplus)',
		'o' : 1540,
		'p' : 1650,
		'q' : 3320,
		'r' : 2760,
		's' : 18,
		't' : 4800,
		'u' : 3900,
		'v' : 40,
		'w' : 23,
		'x' : 50,
		'y' : 10900,
		'z' : 'Error 3521acf'
	},
	{
		'a' : 120,
		'b' : '复制型莉芙',
		'c' : 5,
		'd' : 4,
		'e' : 11,
		'f' : 127,
		'g' : '好友越多&#10;攻击力提升越大',
		'h' : 8,
		'i' : 70,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '灰村清孝',
		'o' : 3100,
		'p' : 3350,
		'q' : 6070,
		'r' : 6580,
		's' : 45,
		't' : 16000,
		'u' : 14200,
		'v' : 90,
		'w' : 50,
		'x' : 100,
		'y' : 10900,
		'z' : 'Command ab3d811e'
	},
	{
		'a' : 121,
		'b' : '莉瓦亚珊',
		'c' : 5,
		'd' : 4,
		'e' : 13,
		'f' : 115,
		'g' : '攻击回合数越多&#10;攻击力提升',
		'h' : 17,
		'i' : 100,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '凪良',
		'o' : 4000,
		'p' : 2680,
		'q' : 7340,
		'r' : 4710,
		's' : 32,
		't' : 17200,
		'u' : 12300,
		'v' : 90,
		'w' : 36,
		'x' : 100,
		'y' : 10800,
		'z' : 'Error 45fff33'
	},
	{
		'a' : 122,
		'b' : '露',
		'c' : 3,
		'd' : 4,
		'e' : 9,
		'f' : 133,
		'g' : '攻击力上升200%',
		'h' : 200,
		'i' : 200,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'Yupon(Nitroplus)',
		'o' : 2440,
		'p' : 1950,
		'q' : 3570,
		'r' : 3890,
		's' : 31,
		't' : 7100,
		'u' : 6600,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10800,
		'z' : 'Error 924dda71'
	},
	{
		'a' : 123,
		'b' : '蕾普菈荷',
		'c' : 5,
		'd' : 4,
		'e' : 12,
		'f' : 142,
		'g' : '第一轮攻击时&#10;攻击力上升100%',
		'h' : 100,
		'i' : 100,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '大熊貓介(Nitroplus)',
		'o' : 5010,
		'p' : 4070,
		'q' : 7040,
		'r' : 6420,
		's' : 31,
		't' : 16800,
		'u' : 13900,
		'v' : 90,
		'w' : 37,
		'x' : 100,
		'y' : 11000,
		'z' : 'Error 11fa78b'
	},
	{
		'a' : 124,
		'b' : '第二型毕斯克拉乌莉特',
		'c' : 2,
		'd' : 1,
		'e' : 2,
		'f' : 132,
		'g' : '攻击力上升50%',
		'h' : 50,
		'i' : 50,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：大',
		'm' : 2,
		'n' : 'cuteg',
		'o' : 990,
		'p' : 260,
		'q' : 1550,
		'r' : 990,
		's' : 27,
		't' : 4300,
		'u' : 3100,
		'v' : 50,
		'w' : 32,
		'x' : 60,
		'y' : 10900,
		'z' : '压坏锤＝装甲粉碎'
	},
	{
		'a' : 125,
		'b' : '外敌型卢西乌斯',
		'c' : 4,
		'd' : 1,
		'e' : 14,
		'f' : 112,
		'g' : '对手HP越高&#10;攻击力提升越大',
		'h' : 14,
		'i' : 90,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 1,
		'n' : '魔界之住民',
		'o' : 3660,
		'p' : 2510,
		'q' : 6240,
		'r' : 4400,
		's' : 35,
		't' : 10600,
		'u' : 7700,
		'v' : 70,
		'w' : 40,
		'x' : 80,
		'y' : 10900,
		'z' : '光裂剑＝钢铁两断'
	},
	{
		'a' : 126,
		'b' : '第二型柏德玛戈斯',
		'c' : 1,
		'd' : 1,
		'e' : 6,
		'f' : 131,
		'g' : '攻击力上升20%',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 1,
		'n' : '匡吉',
		'o' : 1110,
		'p' : 950,
		'q' : 2100,
		'r' : 1380,
		's' : 11,
		't' : 3600,
		'u' : 2600,
		'v' : 40,
		'w' : 17,
		'x' : 50,
		'y' : 11000,
		'z' : '打击剑＝败者复活'
	},
	{
		'a' : 127,
		'b' : '第二型吉夫雷斯',
		'c' : 2,
		'd' : 1,
		'e' : 6,
		'f' : 131,
		'g' : '攻击力上升20%',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 1,
		'n' : 'manyak',
		'o' : 950,
		'p' : 830,
		'q' : 2550,
		'r' : 2310,
		's' : 17,
		't' : 5200,
		'u' : 4400,
		'v' : 50,
		'w' : 22,
		'x' : 60,
		'y' : 10900,
		'z' : '抚切剑＝负伤持续'
	},
	{
		'a' : 128,
		'b' : '第二型索尔',
		'c' : 5,
		'd' : 1,
		'e' : 14,
		'f' : 141,
		'g' : '第一轮攻击时&#10;攻击力上升50%',
		'h' : 50,
		'i' : 50,
		'j' : '极高（90-100）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '黑星紅白',
		'o' : 3880,
		'p' : 3590,
		'q' : 6320,
		'r' : 8090,
		's' : 40,
		't' : 16100,
		'u' : 15600,
		'v' : 90,
		'w' : 44,
		'x' : 100,
		'y' : 10800,
		'z' : '速攻剑＝先制胜机'
	},
	{
		'a' : 129,
		'b' : '第二型格罗马索玛吉亚',
		'c' : 2,
		'd' : 1,
		'e' : 5,
		'f' : 143,
		'g' : '卡片等级MAX时&#10;攻击力上升50%',
		'h' : 50,
		'i' : 50,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 1,
		'n' : 'Aruya',
		'o' : 980,
		'p' : 700,
		'q' : 1620,
		'r' : 1470,
		's' : 19,
		't' : 4400,
		'u' : 3600,
		'v' : 50,
		'w' : 24,
		'x' : 60,
		'y' : 10900,
		'z' : '增强杖＝膂力倍增'
	},
	{
		'a' : 130,
		'b' : '第二型库尔威奇',
		'c' : 2,
		'd' : 1,
		'e' : 3,
		'f' : 131,
		'g' : '攻击力上升20%',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 1,
		'n' : 'shirabii',
		'o' : 660,
		'p' : 570,
		'q' : 1070,
		'r' : 1280,
		's' : 22,
		't' : 3800,
		'u' : 3400,
		'v' : 50,
		'w' : 27,
		'x' : 60,
		'y' : 11000,
		'z' : '裁断剑＝生死解答'
	},
	{
		'a' : 131,
		'b' : '第二型马尔科',
		'c' : 2,
		'd' : 2,
		'e' : 5,
		'f' : 116,
		'g' : '卡片等级越高&#10;攻击力提升越大',
		'h' : 14,
		'i' : 90,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 1,
		'n' : '白味噌',
		'o' : 1150,
		'p' : 540,
		'q' : 1920,
		'r' : 1180,
		's' : 19,
		't' : 4700,
		'u' : 3300,
		'v' : 50,
		'w' : 23,
		'x' : 60,
		'y' : 10800,
		'z' : '诀别刺剑＃２０'
	},
	{
		'a' : 132,
		'b' : '第二型小波尔斯',
		'c' : 1,
		'd' : 2,
		'e' : 3,
		'f' : 307,
		'g' : '战斗胜利后一定概率&#10;BC回复10',
		'h' : 10,
		'i' : 10,
		'j' : '很低（15-34）',
		'k' : 6,
		'l' : '成长：小',
		'm' : 1,
		'n' : 'Shimeko',
		'o' : 660,
		'p' : 450,
		'q' : 1320,
		'r' : 640,
		's' : 14,
		't' : 2900,
		'u' : 1900,
		'v' : 40,
		'w' : 19,
		'x' : 50,
		'y' : 11000,
		'z' : '传承持续＃１１'
	},
	{
		'a' : 134,
		'b' : '支援型格妮妲',
		'c' : 4,
		'd' : 2,
		'e' : 12,
		'f' : 109,
		'g' : '「魔法之派」越多&#10;攻击力提升越大',
		'h' : 20,
		'i' : 70,
		'j' : '很高（75-89）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'nikuball',
		'o' : 3200,
		'p' : 2050,
		'q' : 7470,
		'r' : 2890,
		's' : 35,
		't' : 11800,
		'u' : 6200,
		'v' : 70,
		'w' : 40,
		'x' : 80,
		'y' : 10900,
		'z' : '死别研究＃３３'
	},
	{
		'a' : 135,
		'b' : '第二型罗恩法尔',
		'c' : 2,
		'd' : 3,
		'e' : 4,
		'f' : 214,
		'g' : '回复卡牌HP的20%',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 1,
		'n' : '椎名優',
		'o' : 730,
		'p' : 930,
		'q' : 2000,
		'r' : 1270,
		's' : 24,
		't' : 4700,
		'u' : 3400,
		'v' : 50,
		'w' : 29,
		'x' : 60,
		'y' : 10900,
		'z' : '约定固持＃３３'
	},
	{
		'a' : 136,
		'b' : '第二型佩里亚丝',
		'c' : 4,
		'd' : 2,
		'e' : 10,
		'f' : 111,
		'g' : '自己HP越低&#10;攻击力提升越大',
		'h' : 3,
		'i' : 90,
		'j' : '较高（60-74）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'Ponkan⑧',
		'o' : 3230,
		'p' : 1510,
		'q' : 6620,
		'r' : 2410,
		's' : 35,
		't' : 11000,
		'u' : 5800,
		'v' : 70,
		'w' : 40,
		'x' : 80,
		'y' : 10900,
		'z' : '慕情泡影＃９０'
	},
	{
		'a' : 137,
		'b' : '第二型梅里奥特',
		'c' : 3,
		'd' : 2,
		'e' : 11,
		'f' : 209,
		'g' : '攻击回合数越多&#10;HP回复越多',
		'h' : 17,
		'i' : 100,
		'j' : '较高（60-74）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 1,
		'n' : '大木凡太',
		'o' : 2180,
		'p' : 1190,
		'q' : 5490,
		'r' : 3510,
		's' : 30,
		't' : 8900,
		'u' : 6100,
		'v' : 60,
		'w' : 34,
		'x' : 70,
		'y' : 10800,
		'z' : '战线胶着＃１１'
	},
	{
		'a' : 138,
		'b' : '第二型海克特·德·玛力斯',
		'c' : 3,
		'd' : 2,
		'e' : 7,
		'f' : 117,
		'g' : '卡片等级越高&#10;攻击力提升越大',
		'h' : 16,
		'i' : 90,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 1,
		'n' : 'akka',
		'o' : 1200,
		'p' : 1320,
		'q' : 3570,
		'r' : 1880,
		's' : 30,
		't' : 7100,
		'u' : 4600,
		'v' : 60,
		'w' : 35,
		'x' : 70,
		'y' : 10900,
		'z' : '徒劳研究＃３４'
	},
	{
		'a' : 139,
		'b' : '第二型海琳',
		'c' : 1,
		'd' : 2,
		'e' : 3,
		'f' : 214,
		'g' : '回复卡牌HP的20%',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'mirusa',
		'o' : 790,
		'p' : 320,
		'q' : 1480,
		'r' : 700,
		's' : 19,
		't' : 3100,
		'u' : 1900,
		'v' : 40,
		'w' : 23,
		'x' : 50,
		'y' : 10800,
		'z' : '偶发否定＃３７'
	},
	{
		'a' : 140,
		'b' : '特殊型安波罗修',
		'c' : 1,
		'd' : 2,
		'e' : 11,
		'f' : 215,
		'g' : '回复卡牌HP的50%',
		'h' : 50,
		'i' : 50,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：小',
		'm' : 1,
		'n' : '木村大輔',
		'o' : 1800,
		'p' : 1390,
		'q' : 3980,
		'r' : 1760,
		's' : 15,
		't' : 5400,
		'u' : 2900,
		'v' : 40,
		'w' : 19,
		'x' : 50,
		'y' : 10800,
		'z' : '经济整备＃６１'
	},
	{
		'a' : 141,
		'b' : '支援型奥尔温',
		'c' : 1,
		'd' : 2,
		'e' : 5,
		'f' : 131,
		'g' : '攻击力上升20%',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'manyak',
		'o' : 890,
		'p' : 850,
		'q' : 1740,
		'r' : 1450,
		's' : 16,
		't' : 3300,
		'u' : 2600,
		'v' : 40,
		'w' : 20,
		'x' : 50,
		'y' : 10800,
		'z' : '生死出题＃１１'
	},
	{
		'a' : 142,
		'b' : '第二型兰索尔',
		'c' : 2,
		'd' : 3,
		'e' : 3,
		'f' : 306,
		'g' : '战斗胜利后一定概率&#10;AP回复10',
		'h' : 10,
		'i' : 10,
		'j' : '很低（15-34）',
		'k' : 5,
		'l' : '成长：小',
		'm' : 2,
		'n' : 'akka',
		'o' : 630,
		'p' : 620,
		'q' : 1070,
		'r' : 1180,
		's' : 18,
		't' : 3800,
		'u' : 3300,
		'v' : 50,
		'w' : 23,
		'x' : 60,
		'y' : 10900,
		'z' : '术土／目标追踪'
	},
	{
		'a' : 143,
		'b' : '支援型艾文',
		'c' : 3,
		'd' : 3,
		'e' : 6,
		'f' : 303,
		'g' : '战斗胜利后一定概率&#10;BC回复10',
		'h' : 10,
		'i' : 10,
		'j' : '很低（15-34）',
		'k' : 6,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'HIMA',
		'o' : 1950,
		'p' : 1070,
		'q' : 3850,
		'r' : 1840,
		's' : 28,
		't' : 7400,
		'u' : 4600,
		'v' : 60,
		'w' : 33,
		'x' : 70,
		'y' : 10900,
		'z' : '术暗／战力调整'
	},
	{
		'a' : 144,
		'b' : '支援型雅格拉瓦丁',
		'c' : 2,
		'd' : 3,
		'e' : 4,
		'f' : 109,
		'g' : '「魔法之派」越多&#10;攻击力提升越大',
		'h' : 20,
		'i' : 70,
		'j' : '很高（75-89）',
		'k' : 1,
		'l' : '成长：小',
		'm' : 2,
		'n' : '白味噌',
		'o' : 1450,
		'p' : 240,
		'q' : 2260,
		'r' : 790,
		's' : 19,
		't' : 5000,
		'u' : 2900,
		'v' : 50,
		'w' : 24,
		'x' : 60,
		'y' : 10900,
		'z' : '术援／因子低下'
	},
	{
		'a' : 145,
		'b' : '特殊型罗艾娜',
		'c' : 2,
		'd' : 3,
		'e' : 5,
		'f' : 214,
		'g' : '回复卡牌HP的20%',
		'h' : 20,
		'i' : 20,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'fukahire',
		'o' : 1810,
		'p' : 350,
		'q' : 2330,
		'r' : 1570,
		's' : 19,
		't' : 5100,
		'u' : 3700,
		'v' : 50,
		'w' : 25,
		'x' : 60,
		'y' : 11000,
		'z' : '术暗／诱惑排除'
	},
	{
		'a' : 146,
		'b' : '蓝帽子',
		'c' : 5,
		'd' : 4,
		'e' : 19,
		'f' : 10002,
		'g' : '自己的最大AP越多&#10;攻击力提升（大）',
		'h' : 5,
		'i' : 150,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'ＮＩＬ',
		'o' : 4880,
		'p' : 3760,
		'q' : 9000,
		'r' : 8640,
		's' : 40,
		't' : 15800,
		'u' : 13900,
		'v' : 90,
		'w' : 44,
		'x' : 100,
		'y' : 10800,
		'z' : 'Error fe430a1'
	},
	{
		'a' : 147,
		'b' : '斯普林甘',
		'c' : 4,
		'd' : 4,
		'e' : 11,
		'f' : 203,
		'g' : '回复卡牌HP的100%',
		'h' : 100,
		'i' : 100,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : 'nagimiso',
		'o' : 1280,
		'p' : 3650,
		'q' : 3920,
		'r' : 6070,
		's' : 35,
		't' : 6600,
		'u' : 8100,
		'v' : 70,
		'w' : 39,
		'x' : 80,
		'y' : 10800,
		'z' : 'Error ad54cdf'
	},
	{
		'a' : 148,
		'b' : '莉娅南希',
		'c' : 5,
		'd' : 4,
		'e' : 14,
		'f' : 10003,
		'g' : '自己的最大BC越多&#10;攻击力提升（大）',
		'h' : 4,
		'i' : 150,
		'j' : '普通（45-59）',
		'k' : 1,
		'l' : '成长：中',
		'm' : 2,
		'n' : '冬之春秋',
		'o' : 3410,
		'p' : 3690,
		'q' : 7410,
		'r' : 6290,
		's' : 50,
		't' : 12300,
		'u' : 10000,
		'v' : 90,
		'w' : 60,
		'x' : 100,
		'y' : 10900,
		'z' : 'Error def66ac'
	},
	{
		'a' : 149,
		'b' : '希尔奇',
		'c' : 5,
		'd' : 4,
		'e' : 19,
		'f' : 216,
		'g' : '回复卡牌HP的200%',
		'h' : 200,
		'i' : 200,
		'j' : '很低（15-34）',
		'k' : 2,
		'l' : '成长：中',
		'm' : 2,
		'n' : '藤Choko',
		'o' : 5220,
		'p' : 4110,
		'q' : 10250,
		'r' : 8040,
		's' : 45,
		't' : 13900,
		'u' : 10900,
		'v' : 90,
		'w' : 49,
		'x' : 100,
